FIELD,ID,td_lmass,PAB_SFR_EX2,PAB_SFR_EX2_LIMIT,PAB_SFR_EX2_LIMIT_RAND,ir_UV_beta,PAB_SFR_EXCESS_LIMIT_RAND,MASS_BINS,ROLL_STD,ROLL_MAD,EXCESS_DIS_FIT,ROLL_MAD_FIT,ROLL_MAD_FIT_R,ROLL_MAD_FIT_TOP,ROLL_MAD_FIT_BOT,EXCESS_DIS_FIT_BETA_NEG
,30413,8.08,,-0.16745324758353775,0.009053841910819926,-1.1269,0.009053841910819926,16,1.3507534726584591,0.45163164611112916,0.13374751526818596,0.5423496241179079,-0.6670432974752739,0.33953846738491766,-1.046481986861191,0.36252560164895664
,26767,8.09,,0.9128589060447945,0.42608108001815537,-2.2202,0.42608108001815537,16,1.3584088298997803,0.4545692318942862,0.5539787858018921,0.4992838963497388,-0.6271816021334755,0.39539178242203377,-1.0983927021218611,0.777581539868069
,26767,8.09,,0.6356490969153563,0.9453480325632222,-2.2202,0.9453480325632222,16,1.284724697988675,0.48594353852353056,1.073245738346959,0.4992838963497388,-0.6271816021334755,0.39539178242203377,-1.0983927021218611,1.2968484924131358
,26767,8.09,,0.8939203010107002,-0.44091610187642005,-2.2202,-0.44091610187642005,16,1.1766980718334352,0.48594353852353056,-0.31301839609268334,0.4992838963497388,-0.6271816021334755,0.39539178242203377,-1.0983927021218611,-0.08941564202650643
,26767,8.09,,0.616710491881262,0.44773232631457716,-2.2202,0.44773232631457716,16,1.0419852766042446,0.48594353852353056,0.5756300320983139,0.4992838963497388,-0.6271816021334755,0.42618207310161627,-1.1291829928014434,0.7992327861644908
,36009,8.18,,0.13927096374221182,0.5517810478337057,-0.545,0.5517810478337057,17,0.7425437104120377,0.4902148614273233,0.7085150454547791,0.5239635899034032,-0.6806975875244765,0.4504484661750968,-1.1179659878869077,0.8855398086896111
,22761,8.19,,0.07012929385223166,0.028696815255563224,-0.9712,0.028696815255563224,17,0.7489090537987563,0.4902148614273233,0.18863484530300723,0.5207595574770325,-0.6806975875244765,0.4524197660633199,-1.1159946879986844,0.3604842762232455
GS4,25632,8.26,0.22139781000110542,,,-1.3026,0.22139781000110542,17,0.8065001569757727,0.48594353852353056,0.4037640670331451,0.48467704044323423,-0.6670432974752739,0.4662188652808822,-1.1021955887811221,0.5393861717512254
,25632,8.26,,-0.5627748015108289,-1.017605673922747,-1.3026,-1.017605673922747,17,0.85679178803273,0.4902148614273233,-0.8352394168907074,0.48569379201354923,-0.6680600490455889,0.4596941712014099,-1.0956708947016498,-0.699617312172627
,30243,8.27,,-0.09950913840142228,-0.7648222050463424,-2.1323,-0.7648222050463424,17,0.8834355269832851,0.4902148614273233,-0.579251915587932,0.48248975958717855,-0.6680600490455889,0.43087518041005046,-1.0629093041338442,-0.4488051431844454
,30243,8.27,,-0.1559431996833488,-0.5334012660484994,-2.1323,-0.5334012660484994,17,1.0112025165915863,0.4902148614273233,-0.347830976590089,0.5095444028163749,-0.6951146922747853,0.3918930665623295,-1.0239271902861233,-0.21738420418660243
,30243,8.27,,-0.10468438406706959,0.16450444297219569,-2.1323,0.16450444297219569,17,1.003175747494923,0.4902148614273233,0.35007473243060605,0.48248975958717855,-0.6680600490455889,0.36870034900955806,-1.000734472733352,0.4805215048340926
,30243,8.27,,-0.1611184453489961,-1.0394637480918751,-2.1323,-1.0394637480918751,17,0.7095029261399499,0.4902148614273233,-0.8538934586334648,0.5095444028163749,-0.6951146922747853,0.3918930665623295,-1.0239271902861233,-0.7234466862299782
,20344,8.29,,0.46651137710054236,0.33296387979828246,-1.5244,0.33296387979828246,18,0.6512546786491092,0.48594353852353056,0.5249422341094342,0.4760816947344372,-0.6680600490455889,0.37264294878600424,-0.9967918729569057,0.6450383418837332
,33722,8.3,,0.034895038939244616,-0.142792088639619,-1.6676,-0.142792088639619,18,0.6623388041007381,0.4653948550424971,0.052390298097903854,0.47287766230806605,-0.6680600490455889,0.3533027037354908,-0.9735090281299452,0.16731107355760821
,33722,8.3,,0.08620183300946604,0.12246756340257758,-1.6676,0.12246756340257758,18,0.6509991991454195,0.4653948550424971,0.31764995014010045,0.42628392404544935,-0.6214663107829722,0.3533027037354908,-0.9735090281299452,0.4325707255998048
,34077,8.33,,-0.5488134876063064,-0.9425479469295261,-0.5276,-0.9425479469295261,19,0.6392600653867683,0.48594353852353056,-0.7377534629128912,0.4166718267663373,-0.6214663107829722,0.3468270195568852,-0.9552055446220011,-0.6383586843969682
,32290,8.33,,2.32718024546447,2.1025428599936418,-0.0253,2.1025428599936418,19,0.8314628416626998,0.5111154796625716,2.3073373440102767,0.4166718267663373,-0.6214663107829722,0.37411650470133206,-0.982495029766448,2.4067321225261997
GN3,34077,8.33,0.44510466110994074,,,-0.5276,0.44510466110994074,19,0.7864291339949784,0.5111154796625716,0.6498991451265757,0.41441851983143196,-0.6192130038480669,0.40372086589166845,-1.0120993909567844,0.7492939236424987
,36521,8.33,,-0.6057443596987662,-0.28985537074320233,-1.5244,-0.28985537074320233,19,0.814470309445275,0.48594353852353056,-0.08506088672656742,0.41441851983143196,-0.6192130038480669,0.37411650470133206,-0.982495029766448,0.014333891789355624
,34077,8.33,,-0.19780029190666326,-0.10151161813627496,-0.5276,-0.10151161813627496,19,0.8119944324884087,0.48594353852353056,0.10328286588035995,0.41441851983143196,-0.6192130038480669,0.37411650470133206,-0.982495029766448,0.202677644396283
ERSPRIME,44465,8.35,0.49721038061127254,,,-0.7613,0.49721038061127254,19,0.8105682883342834,0.4930200369439583,0.7084129294806493,0.40801045497869015,-0.6192130038480669,0.37805910447777846,-0.9785524299900016,0.7974570433673841
,24005,8.36,,0.013262381484662189,0.27476183636997265,-1.0254,0.27476183636997265,19,0.8043874490158558,0.48594353852353056,0.48916841766572006,0.3694828077829977,-0.5838893890787451,0.3527409192215547,-0.9492916449573316,0.5730371992378611
,38240,8.38,,0.27772856915173405,0.1965231948254461,-0.8297,0.1965231948254461,19,0.8052619197794599,0.4653948550424971,0.41733784097393534,0.35662632769463376,-0.577440973843123,0.3473657500489089,-0.9360312762317926,0.49085595791688796
,42593,8.42,,0.0178222659898708,-0.07953312985656424,-1.108,-0.07953312985656424,20,0.7038356107105458,0.44641849371225895,0.15409764599740772,0.3855822279940949,-0.6192130038480669,0.35525094960180126,-0.9281460766789003,0.20691443368198525
GS3,42593,8.42,0.4559709010604607,,,-1.108,0.4559709010604607,20,0.42217225015111987,0.44641849371225895,0.6896016769144326,0.418521676207509,-0.652152452061481,0.3645687185508937,-0.9374638456279927,0.7424184645990102
,29861,8.42,,-0.07629712850722975,-0.18923613860157368,-1.7452,-0.18923613860157368,20,0.4497387504357058,0.44641849371225895,0.044394637252398284,0.3855822279940949,-0.6192130038480669,0.35525094960180126,-0.9281460766789003,0.09721142493697582
,42593,8.42,,-0.011954220834333285,-0.1357566809724915,-1.108,-0.1357566809724915,20,0.4307899348426451,0.4430103814931804,0.09787409488148047,0.35025861322477314,-0.5838893890787451,0.33514502681005176,-0.9080401538871508,0.150690882566058
,42593,8.42,,-0.020619846896934746,0.08065063782073167,-1.108,0.08065063782073167,20,0.4163749309545094,0.4430103814931804,0.31428141367470364,0.35025861322477314,-0.5838893890787451,0.33514502681005176,-0.9080401538871508,0.3670982013592812
,42593,8.42,,0.009156639927269339,-0.3636570887337598,-1.108,-0.3636570887337598,20,0.4580582682128546,0.4334985909472877,-0.13002631287978783,0.343810197989151,-0.577440973843123,0.3024842842304982,-0.8753794113075972,-0.0772095251952103
,21946,8.44,,0.01961261076239207,-0.2700572090718599,-1.3735,-0.2700572090718599,20,0.4818460806109302,0.41979232482417717,-0.030018368365146597,0.32476556824338965,-0.564804408950103,0.2740392344187812,-0.8390491619429878,0.012447754690243396
GS3,35433,8.45,0.2714023983888133,,,-1.9494,0.2714023983888133,20,0.48306076018620797,0.41979232482417717,0.5146452715218973,0.29621763682257907,-0.5394605099556631,0.28195296687639715,-0.8430202946241576,0.5519360622626935
,35433,8.45,,0.10450597948947904,-0.12341702496105211,-1.9494,-0.12341702496105211,20,0.42201529135488947,0.406094218690076,0.1198258481720319,0.27655087968258174,-0.5197937528156658,0.26545996581942055,-0.826527293567181,0.15711663891282812
,15930,8.46,,-0.06061033188970033,-0.10528533378104943,-1.7124,-0.10528533378104943,21,0.26366390285170277,0.3811709782418564,0.14116157177840616,0.23806856384424468,-0.48451546940370027,0.26115632045190995,-0.8182810484232234,0.17327703020460727
GN3,34368,8.47,0.13572032781105758,,,-1.94,0.13572032781105758,21,0.3921277952873715,0.3811709782418564,0.38537126579688386,0.22966163705807763,-0.4793125750439039,0.2612514921697494,-0.8144336203646166,0.4123113919084912
,34368,8.47,,-0.4823345765071564,-0.566036999256596,-1.94,-0.566036999256596,21,0.41506340975215394,0.406094218690076,-0.31638606127076974,0.2275629594906471,-0.47721389747647336,0.23698638525258064,-0.7901685134474479,-0.2894459351591624
,35205,8.48,,-0.6359028865878361,-0.7620762230079453,-0.4053,-0.7620762230079453,21,0.4412595597230858,0.406094218690076,-0.5092212525957484,0.22645760463170694,-0.4793125750439039,0.21453644414860085,-0.7637759725670219,-0.4874564587987348
,36971,8.49,,-0.13410226234921685,-1.0820762208172288,-1.2726,-1.0820762208172288,21,0.5122324306155625,0.406094218690076,-0.8260172179786611,0.22325357220533626,-0.4793125750439039,0.24092898502902682,-0.7862259136710017,-0.8094277564962413
,22252,8.51,,0.08559067995860636,-0.9831323578495132,-1.4106,-0.9831323578495132,21,0.5504121947820184,0.41979232482417717,-0.7206652901582042,0.2168455073525949,-0.4793125750439039,0.269136691722642,-0.8065484208117241,-0.7144264933049722
ERSPRIME,39634,8.54,0.5971975836509484,,,-1.8074,0.5971975836509484,21,0.6021848046953204,0.4334985909472877,0.8692767486213695,0.2124363044332792,-0.48451546940370027,0.28286915212708763,-0.8084530818868312,0.8599895485308202
,18761,8.6,,-0.3853382531437672,-0.4173730658598513,-0.7613,-0.4173730658598513,22,0.5957536874435602,0.4334985909472877,-0.12606970633120568,0.1880092155152583,-0.4793125750439039,0.2946969514564266,-0.7966252825574922,-0.16640890030931849
,35952,8.61,,0.26585410838256207,0.39927608084897726,-2.1836,0.39927608084897726,22,0.6174691675997432,0.4334985909472877,0.6937834728039936,0.1848051830888876,-0.4793125750439039,0.2966682513446497,-0.7946539826692691,0.648268946511287
,35952,8.61,,-0.1024539841560359,-0.4018738190599156,-2.1836,-0.4018738190599156,22,0.6095411613601597,0.42172707293900336,-0.1073664271048993,0.18270650552145706,-0.47721389747647336,0.2888496906048733,-0.7868354219294927,-0.15288095339760588
,35952,8.61,,-0.02876787815909454,-0.10231548053096207,-2.1836,-0.10231548053096207,22,0.5682626750448923,0.41543831774502515,0.19219191142405423,0.17957712604420395,-0.47408451799922025,0.266128199171747,-0.7641139304963664,0.14667738513134765
,35952,8.61,,0.1921680023856136,-0.23910880344805507,-2.1836,-0.23910880344805507,22,0.5469524188914602,0.40962344245988347,0.05539858850696122,0.15041346352776191,-0.4449208554827782,0.24016334269550166,-0.7381490740201211,0.00988406221425464
GN1,37683,8.61,-0.30106461834700865,,,-1.0059,-0.30106461834700865,22,0.5420293547301384,0.4005749499544464,-0.006557226391992355,0.15041346352776191,-0.4449208554827782,0.23499611615410398,-0.7329818474787234,-0.052071752684698935
,37683,8.61,,-0.7572163999225652,-0.6716098926311347,-1.0059,-0.6716098926311347,22,0.5347082883409371,0.4005749499544464,-0.3771025006761184,0.11604356204852395,-0.41055095400354025,0.2156704583469593,-0.7136561896715787,-0.42261702696882497
,20766,8.62,,0.059910902239539654,-0.09802956030296595,-0.6155,-0.09802956030296595,22,0.46491361081219235,0.3814665847913685,0.19968186407842103,0.10364312900402262,-0.4013545533854096,0.1936663686180387,-0.6877095001662115,0.14899200547112046
,20766,8.62,,0.1889197498599089,-0.8498840844435136,-0.6155,-0.8498840844435136,22,0.4420143338259893,0.3814665847913685,-0.5521726600621266,0.10364312900402262,-0.4013545533854096,0.1936663686180387,-0.6877095001662115,-0.6028625186694272
GS3,37720,8.63,0.05642980346852139,,,-0.849,0.05642980346852139,23,0.37550171502948493,0.3483104842660211,0.35734526027627994,0.06630842366844059,-0.36722388047619914,0.1825436103984518,-0.672644142170178,0.3014800693543845
,37720,8.63,,-0.6764902994500128,-0.2900327897729122,-0.849,-0.2900327897729122,23,0.2891614855435692,0.3483104842660211,0.01088266703484636,0.06630842366844059,-0.36722388047619914,0.1825436103984518,-0.672644142170178,-0.0449825238870491
GN3,33511,8.63,0.4437056549944942,,,-1.079,0.4437056549944942,23,0.3823739350773571,0.3483104842660211,0.7446211118022528,0.08032142642874257,-0.3812368832365011,0.1825436103984518,-0.672644142170178,0.6887559208803573
,33511,8.63,,-0.10683297053265894,-0.8292942008112063,-1.079,-0.8292942008112063,23,0.41470728358780756,0.3483104842660211,-0.5283787440034478,0.08032142642874257,-0.3812368832365011,0.1825436103984518,-0.672644142170178,-0.5842439349253432
,33511,8.63,,-0.1222382261173407,0.18599880582175965,-1.079,0.18599880582175965,23,0.447026407715931,0.3170142490726455,0.4869142626295182,0.10043909657765104,-0.4013545533854096,0.18675963276785068,-0.6768601645395769,0.43104907170762274
,21890,8.68,,0.019429167997443958,-0.23906150567328424,-1.4106,-0.23906150567328424,23,0.44744153530275227,0.2955487040599604,0.07787411326632773,0.06430126429688915,-0.3812368832365011,0.19163928289347643,-0.6620268157829713,-0.0038677392285368095
,45518,8.68,,-0.3879987121103681,-0.5729191156772031,-1.0753,-0.5729191156772031,23,0.43919758250308977,0.2955487040599604,-0.25598349673759113,0.06430126429688915,-0.3812368832365011,0.18227044299391065,-0.6526579758834055,-0.3377253492324557
,45518,8.68,,-0.3263191420494294,-0.40077176920037655,-1.0753,-0.40077176920037655,23,0.43536829495850365,0.3170142490726455,-0.08383615026076457,0.06430126429688915,-0.3812368832365011,0.18227044299391065,-0.6526579758834055,-0.16557800275562912
GS2,45518,8.68,0.2745379572433663,,,-1.0753,0.2745379572433663,23,0.42679633841873216,0.3170142490726455,0.5914735761829784,0.06430126429688915,-0.3812368832365011,0.18227044299391065,-0.6526579758834055,0.5097317236881138
,37555,8.73,,-0.12696426480190126,-0.6460532395855577,-1.3735,-0.6460532395855577,24,0.4266469314589154,0.3170142490726455,-0.3130974585140919,0.0342680994047333,-0.36722388047619914,0.19117641524157714,-0.6418509492488402,-0.42071597258192617
,37555,8.73,,0.15137192540771338,-0.19135431155450788,-1.3735,-0.19135431155450788,24,0.41707472848312155,0.2955487040599604,0.14160146951695796,0.0342680994047333,-0.36722388047619914,0.16436752963025464,-0.6150420636375178,0.033982955449123664
,37555,8.73,,0.09969094704931536,-0.18903281621716672,-1.3735,-0.18903281621716672,24,0.4165885495382899,0.2899440802580573,0.14392296485429912,0.020532634894502633,-0.35348841596596847,0.16436752963025464,-0.6150420636375178,0.036304450786464826
,37555,8.73,,-0.07528328644351034,0.05038212282394483,-1.3735,0.05038212282394483,24,0.3623776153476385,0.2899440802580573,0.38333790389541067,0.020532634894502633,-0.35348841596596847,0.12707450829223688,-0.5777490422995,0.2757193898275764
,21693,8.75,,1.1678307412094229,1.1629299967897795,-1.707,1.1629299967897795,24,0.5237354300142477,0.2899440802580573,1.5022938427139871,0.01412457004176082,-0.35348841596596847,0.13101710806868305,-0.5738064425230538,1.3843246640169649
,21693,8.75,,1.1846914892038016,0.7146630473442543,-1.707,0.7146630473442543,24,0.5751003537079586,0.2899440802580573,1.054026893268462,0.01412457004176082,-0.35348841596596847,0.13101710806868305,-0.5738064425230538,0.9360577145714397
GS4,27438,8.75,0.7211161039396988,,,-1.062,0.7211161039396988,24,0.6104981091775397,0.2955487040599604,1.0604799498639066,0.027860034551991486,-0.36722388047619914,0.16831012940670081,-0.6110994638610716,0.9425107711668842
,27438,8.75,,-0.05639782414120831,0.013640493208653903,-1.062,0.013640493208653903,24,0.566036775595825,0.2955487040599604,0.35300433913286156,0.027860034551991486,-0.36722388047619914,0.13101710806868305,-0.5738064425230538,0.23503516043583927
,21693,8.75,,1.708537577195864,1.1177442164846114,-1.707,1.1177442164846114,24,0.6039788819154606,0.2955487040599604,1.457108062408819,0.027860034551991486,-0.36722388047619914,0.13101710806868305,-0.5738064425230538,1.3391388837117968
,21693,8.75,,1.6916768292014852,0.8860084525326941,-1.707,0.8860084525326941,24,0.6311354849526519,0.2955487040599604,1.2253722984569018,0.027860034551991486,-0.36722388047619914,0.13101710806868305,-0.5738064425230538,1.1074031197598795
GN2,21693,8.75,1.4129491960442182,,,-1.707,1.4129491960442182,24,0.600102548929514,0.2955487040599604,1.7523130419684259,0.027860034551991486,-0.36722388047619914,0.13101710806868305,-0.5738064425230538,1.6343438632714036
,36968,8.78,,0.11022507359342615,0.4801091542553805,-1.872,0.4801091542553805,25,0.5149751762257396,0.33236085354038425,0.8290850974587002,0.018247937272879433,-0.36722388047619914,0.1742240290713703,-0.6051855641964021,0.6955899218178964
,31995,8.84,,-0.3167671418101325,-1.1460737199985336,-0.7745,-1.1460737199985336,25,0.848114945474641,0.3814665847913685,-0.7778735822369893,0.062318078140307376,-0.43051821590185163,0.21286071401203177,-0.6201666504783856,-0.9424207517653567
,31995,8.84,,-0.3286205475565755,-0.6986786311354014,-0.7745,-0.6986786311354014,25,0.7891725440686115,0.3814665847913685,-0.33047849337385715,0.016154447084603007,-0.38435458484614726,0.21286071401203177,-0.6201666504783856,-0.4950256629022245
,31995,8.84,,-0.45435166109290787,-0.39327522658334896,-0.7745,-0.39327522658334896,25,0.755695864690891,0.39627565371616313,-0.025075088821804703,0.016154447084603007,-0.38435458484614726,0.18605182840070927,-0.5933577648670632,-0.18962225835017205
,31995,8.84,,-0.466205066839358,-0.9490059549891687,-0.7745,-0.9490059549891687,25,0.8014176237108508,0.4000239250246769,-0.5808058172276245,0.016154447084603007,-0.38435458484614726,0.18605182840070927,-0.5933577648670632,-0.7453529867559918
GN4,24611,8.91,0.03937537410735012,,,-1.4197,0.03937537410735012,26,0.7640616125742147,0.4000239250246769,0.4300037388534901,0.017059137579047035,-0.40768750232518697,0.19985092761827133,-0.5795586656495011,0.22922924312296497
,24611,8.91,,-0.3476885848960345,-0.21184528283053175,-1.4197,-0.21184528283053175,26,0.7278754130967665,0.39627565371616313,0.17878308191560818,-0.006273779899992671,-0.38435458484614726,0.16255790628025357,-0.5422656443114833,-0.0219914138149169
,18157,8.96,,-0.5431325769858717,-0.8784855740270274,-1.2265,-0.8784855740270274,26,0.46434707034232936,0.4000239250246769,-0.47183704714903363,2.229449645657633e-05,-0.4066708213744504,0.20970742705938744,-0.569702166208385,-0.6984882044525287
GN2,18157,8.96,-0.16474759198722505,,,-1.2265,-0.16474759198722505,26,0.3855130036660508,0.4000239250246769,0.24190093489076875,2.229449645657633e-05,-0.4066708213744504,0.20970742705938744,-0.569702166208385,0.015249777587273694
,19340,8.98,,-1.1457107348852895,-2.257988443876142,-1.5525,-2.257988443876142,26,0.6575773835814652,0.40132279413014604,-1.844931852145407,-0.006385770356284792,-0.4066708213744504,0.24045891244715611,-0.5925684520432613,-2.0819336740780896
GS3,41882,8.98,0.2204306805274336,,,-0.3389,0.2204306805274336,26,0.722771238118191,0.40132279413014604,0.6334872722581688,-0.006385770356284792,-0.4066708213744504,0.24045891244715611,-0.5925684520432613,0.39648545032548616
,41882,8.98,,-0.3469149564021044,-0.640712624173718,-0.3389,-0.640712624173718,26,0.7011108582002581,0.40962344245988347,-0.22765603244298283,-0.03283638944497064,-0.38022020228576453,0.245611729977323,-0.5977212695734282,-0.4646578543756654
,26639,9.02,,-0.7494801340375342,-2.152111453058965,-0.8741,-2.152111453058965,27,0.858356811058955,0.4305393604271728,-1.7262387316227472,-0.045652519150453374,-0.38022020228576453,0.25349692953021535,-0.5898360700205358,-1.983941882813805
GS4,26639,9.02,0.08289395716737757,,,-0.8741,0.08289395716737757,27,0.8921971930563486,0.4305393604271728,0.5087666786035955,-0.01920190006176753,-0.4066708213744504,0.25349692953021535,-0.5898360700205358,0.2510635274125378
GN2,19221,9.05,-0.2799779097636126,,,-1.1823,-0.2799779097636126,27,0.8957956534278482,0.4305393604271728,0.15550690895171826,-0.055264616429566316,-0.38022020228576453,0.25941082919488506,-0.5839221703558661,-0.11772223918312208
,19221,9.05,,-1.241074727013288,-3.285615439447806,-1.1823,-3.285615439447806,27,1.1906354443682066,0.46190740462493735,-2.8501306207324753,-0.02881399734088047,-0.4066708213744504,0.26457737875773335,-0.5890887199187144,-3.1233597688673154
,20355,9.21,,-2.810757791719225,-2.745730542091116,-0.6542,-2.745730542091116,27,1.2806982224401287,0.46190740462493735,-2.258981204553853,-0.03582894453600127,-0.45092039300126185,0.3171385906727241,-0.5785683354105641,-2.615015669722196
GN3,34157,9.23,0.6783853004866883,,,-1.6969,0.6783853004866883,27,1.4132720391920943,0.46190740462493735,1.171542702876693,-0.01378174750072858,-0.4793756548892759,0.3210811904491705,-0.5746257356341177,0.8051575730791619
,34157,9.23,,-0.2044929839452082,-1.586032837903325,-1.6969,-1.586032837903325,27,1.3850332473542344,0.46190740462493735,-1.0928754355133206,0.004683068226552345,-0.49784047061655684,0.3210811904491705,-0.5746257356341177,-1.4592605653108515
,34157,9.23,,-0.34362240670517974,0.01663161964364678,-1.6969,0.01663161964364678,27,1.378125083396557,0.4305393604271728,0.5097890220336513,0.016120447928618886,-0.5092778503186234,0.30006077674575027,-0.5536053219306974,0.14340389223612038
,19745,9.29,,-0.8324187107945028,-1.0981370066216163,-1.2078,-1.0981370066216163,28,1.3037390870863115,0.4305393604271728,-0.5857554096733877,0.006702286070320973,-0.5190838830185496,0.3118885760750888,-0.5417775226013589,-0.9831925333584812
,17963,9.32,,-2.5956187731641847,-2.488959067085689,-1.7001,-2.488959067085689,28,1.3367165066822928,0.46190740462493735,-1.9669653728583474,0.006555859269585684,-0.5285495534969272,0.33882288944317873,-0.5568840366401094,-2.3799284934872236
,17963,9.32,,-2.147926702731128,-2.57312085482898,-1.7001,-2.57312085482898,28,1.3229998731928119,0.5265141349662918,-2.0511271606016384,0.032769395881674046,-0.5547630901090156,0.33882288944317873,-0.5568840366401094,-2.4640902812305145
,17963,9.32,,-2.664867596044546,-3.02788217089723,-1.7001,-3.02788217089723,28,1.3406088888519656,0.6068158699254605,-2.5058884766698886,0.06128691922316454,-0.5832806134505061,0.3708111850404796,-0.5888723322374103,-2.9188515972987648
,17963,9.32,,-2.078677879850767,-3.2066920769816263,-1.7001,-3.2066920769816263,28,1.3305263270011978,0.6433829318796378,-2.6846983827542847,0.06128691922316454,-0.5832806134505061,0.3933481196967038,-0.6114092668936345,-3.097661503383161
,33397,9.34,,-0.4481973081074716,-0.37352262618773324,-0.4611,-0.37352262618773324,28,1.3361378243585038,0.6433829318796378,0.15487913289234967,0.05487885437042317,-0.5832806134505061,0.3972907194731502,-0.6074666671171881,-0.2684346523657143
,33397,9.34,,-0.16459428895494913,-0.7913437587047599,-0.4611,-0.7913437587047599,28,1.1400847847661137,0.6588315661083461,-0.262941999624677,0.05487885437042317,-0.5832806134505061,0.44189985548470956,-0.6520758031287475,-0.686255784882741
GN3,33397,9.34,0.06055117327091151,,,-0.4611,0.06055117327091151,28,1.2577836584034043,0.6433829318796378,0.5889529323509944,0.058952411932108095,-0.587354171012191,0.44189985548470956,-0.6520758031287475,0.16563914709293046
,33397,9.34,,-0.15872322205638514,-0.35413744411416304,-0.4611,-0.35413744411416304,28,1.2144072136027317,0.6433829318796378,0.17426431496591988,0.058952411932108095,-0.587354171012191,0.44189985548470956,-0.6520758031287475,-0.24904947029214408
,33397,9.34,,-0.4423262412089076,-0.2896657780531885,-0.4611,-0.2896657780531885,28,1.2670726754245634,0.6068158699254605,0.23873598102689442,0.058952411932108095,-0.587354171012191,0.3972907194731502,-0.6074666671171881,-0.18457780423116954
,30082,9.36,,-0.3292299460769553,-0.7477166415710795,-0.8667,-0.7477166415710795,29,1.2815505816744537,0.6433829318796378,-0.21290681763825525,0.0484707895176818,-0.5832806134505061,0.44584245526115573,-0.6481332033523013,-0.6465712675255068
,15610,9.43,,-0.8033059960566455,-0.454735031197965,-1.2266,-0.454735031197965,29,1.2468096903745194,0.6433829318796378,0.10250301971945497,0.026042562533086122,-0.5832806134505061,0.4596415544787178,-0.6343341041347392,-0.3673887563699543
GN2,15610,9.43,-0.006275088026330283,,,-1.2266,-0.006275088026330283,29,1.1901147944488502,0.6433829318796378,0.5509629628910897,0.026042562533086122,-0.5832806134505061,0.41503241846715844,-0.5897249681231799,0.08107118680168043
,27888,9.75,,-1.3977622040588908,-2.211667417233583,-0.4753,-2.211667417233583,29,0.8259142102168197,0.6433829318796378,-1.5519003286722985,-0.04854698625670295,-0.6112201023045816,0.4781140148902995,-0.5266433717000388,-2.1874027388287134
,26823,10.12,,0.9762369519779819,-0.27351062117343533,-0.8319,-0.27351062117343533,29,0.8512885822229873,0.6433829318796378,0.5048056671635677,-0.19503567488649687,-0.5832806134505061,0.5510521107545562,-0.45370527583578213,-0.32218403863282236
,26823,10.12,,0.9764416398154845,1.3060827567851883,-0.8319,1.3060827567851883,29,1.0640590717089797,0.662219270036123,2.084399045122191,-0.19096211732481194,-0.587354171012191,0.6268249130661974,-0.5294780781474233,1.2574093393258012
,26823,10.12,,0.9763492593037535,1.1912648152091743,-0.8319,1.1912648152091743,29,1.1982362595503229,0.6885319658110449,1.9695811035461772,-0.19096211732481194,-0.587354171012191,0.7150869436635109,-0.6177401087447368,1.1425913977497872
,26823,10.12,,0.97632933248972,0.596213118680958,-0.8319,0.596213118680958,29,1.2295526961269707,0.6885319658110449,1.374529407017961,-0.19096211732481194,-0.587354171012191,0.7150869436635109,-0.6177401087447368,0.547539701221571
,33015,10.18,,0.14055853986994205,0.23582837318976768,-1.5153,0.23582837318976768,30,1.2369658605206038,0.6885319658110449,1.0333688560849952,-0.2101863118830365,-0.587354171012191,0.7269147429928499,-0.6059123094153979,0.17532715640104168
